canonical_id	collection_path	txt_path	label	version_label	source_url	license	source_commit	upstream_file
AN 1.1	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.1.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.1/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.1-10_translation-en-sujato.json
AN 1.2	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.2.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.2/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.1-10_translation-en-sujato.json
AN 1.3	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.3.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.3/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.1-10_translation-en-sujato.json
AN 1.4	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.4.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.4/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.1-10_translation-en-sujato.json
AN 1.5	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.5.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.5/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.1-10_translation-en-sujato.json
AN 1.6	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.6.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.6/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.1-10_translation-en-sujato.json
AN 1.7	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.7.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.7/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.1-10_translation-en-sujato.json
AN 1.8	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.8.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.8/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.1-10_translation-en-sujato.json
AN 1.9	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.9.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.9/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.1-10_translation-en-sujato.json
AN 1.10	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.10.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.10/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.1-10_translation-en-sujato.json
AN 1.11	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.11.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.11/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.11-20_translation-en-sujato.json
AN 1.12	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.12.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.12/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.11-20_translation-en-sujato.json
AN 1.13	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.13.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.13/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.11-20_translation-en-sujato.json
AN 1.14	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.14.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.14/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.11-20_translation-en-sujato.json
AN 1.15	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.15.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.15/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.11-20_translation-en-sujato.json
AN 1.16	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.16.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.16/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.11-20_translation-en-sujato.json
AN 1.17	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.17.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.17/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.11-20_translation-en-sujato.json
AN 1.18	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.18.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.18/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.11-20_translation-en-sujato.json
AN 1.19	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.19.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.19/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.11-20_translation-en-sujato.json
AN 1.20	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.20.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.20/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.11-20_translation-en-sujato.json
AN 1.140	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.140.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.140/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.140-149_translation-en-sujato.json
AN 1.141	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.141.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.141/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.140-149_translation-en-sujato.json
AN 1.142-149	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.142-149.txt	142–149	Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.142-149/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.140-149_translation-en-sujato.json
AN 1.150	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.150.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.150/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.150-169_translation-en-sujato.json
AN 1.151	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.151.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.151/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.150-169_translation-en-sujato.json
AN 1.152-159	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.152-159.txt	152–159	Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.152-159/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.150-169_translation-en-sujato.json
AN 1.160	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.160.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.160/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.150-169_translation-en-sujato.json
AN 1.161	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.161.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.161/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.150-169_translation-en-sujato.json
AN 1.162-169	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.162-169.txt	162–169	Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.162-169/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.150-169_translation-en-sujato.json
AN 1.170	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.170.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.170/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.170-187_translation-en-sujato.json
AN 1.171	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.171.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.171/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.170-187_translation-en-sujato.json
AN 1.172	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.172.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.172/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.170-187_translation-en-sujato.json
AN 1.173	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.173.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.173/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.170-187_translation-en-sujato.json
AN 1.174	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.174.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.174/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.170-187_translation-en-sujato.json
AN 1.175-186	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.175-186.txt	175–186	Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.175-186/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.170-187_translation-en-sujato.json
AN 1.187	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.187.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.187/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.170-187_translation-en-sujato.json
AN 1.188	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.188.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.188/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.188-197_translation-en-sujato.json
AN 1.189	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.189.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.189/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.188-197_translation-en-sujato.json
AN 1.190	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.190.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.190/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.188-197_translation-en-sujato.json
AN 1.191	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.191.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.191/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.188-197_translation-en-sujato.json
AN 1.192	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.192.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.192/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.188-197_translation-en-sujato.json
AN 1.193	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.193.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.193/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.188-197_translation-en-sujato.json
AN 1.194	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.194.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.194/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.188-197_translation-en-sujato.json
AN 1.195	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.195.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.195/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.188-197_translation-en-sujato.json
AN 1.196	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.196.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.196/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.188-197_translation-en-sujato.json
AN 1.197	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.197.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.197/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.188-197_translation-en-sujato.json
AN 1.198	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.198.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.198/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.198-208_translation-en-sujato.json
AN 1.199	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.199.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.199/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.198-208_translation-en-sujato.json
AN 1.200	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.200.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.200/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.198-208_translation-en-sujato.json
AN 1.201	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.201.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.201/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.198-208_translation-en-sujato.json
AN 1.202	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.202.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.202/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.198-208_translation-en-sujato.json
AN 1.203	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.203.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.203/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.198-208_translation-en-sujato.json
AN 1.204	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.204.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.204/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.198-208_translation-en-sujato.json
AN 1.205	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.205.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.205/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.198-208_translation-en-sujato.json
AN 1.206	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.206.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.206/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.198-208_translation-en-sujato.json
AN 1.207	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.207.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.207/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.198-208_translation-en-sujato.json
AN 1.208	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.208.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.208/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.198-208_translation-en-sujato.json
AN 1.209	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.209.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.209/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.209-218_translation-en-sujato.json
AN 1.210	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.210.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.210/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.209-218_translation-en-sujato.json
AN 1.211	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.211.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.211/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.209-218_translation-en-sujato.json
AN 1.212	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.212.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.212/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.209-218_translation-en-sujato.json
AN 1.213	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.213.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.213/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.209-218_translation-en-sujato.json
AN 1.214	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.214.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.214/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.209-218_translation-en-sujato.json
AN 1.215	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.215.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.215/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.209-218_translation-en-sujato.json
AN 1.216	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.216.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.216/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.209-218_translation-en-sujato.json
AN 1.217	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.217.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.217/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.209-218_translation-en-sujato.json
AN 1.218	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.218.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.218/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.209-218_translation-en-sujato.json
AN 1.21	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.21.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.21/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.21-30_translation-en-sujato.json
AN 1.22	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.22.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.22/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.21-30_translation-en-sujato.json
AN 1.23	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.23.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.23/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.21-30_translation-en-sujato.json
AN 1.24	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.24.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.24/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.21-30_translation-en-sujato.json
AN 1.25	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.25.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.25/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.21-30_translation-en-sujato.json
AN 1.26	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.26.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.26/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.21-30_translation-en-sujato.json
AN 1.27	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.27.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.27/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.21-30_translation-en-sujato.json
AN 1.28	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.28.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.28/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.21-30_translation-en-sujato.json
AN 1.29	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.29.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.29/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.21-30_translation-en-sujato.json
AN 1.30	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.30.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.30/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.21-30_translation-en-sujato.json
AN 1.219	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.219.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.219/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.219-234_translation-en-sujato.json
AN 1.220	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.220.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.220/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.219-234_translation-en-sujato.json
AN 1.221	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.221.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.221/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.219-234_translation-en-sujato.json
AN 1.222	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.222.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.222/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.219-234_translation-en-sujato.json
AN 1.223	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.223.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.223/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.219-234_translation-en-sujato.json
AN 1.224	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.224.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.224/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.219-234_translation-en-sujato.json
AN 1.225	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.225.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.225/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.219-234_translation-en-sujato.json
AN 1.226	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.226.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.226/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.219-234_translation-en-sujato.json
AN 1.227	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.227.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.227/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.219-234_translation-en-sujato.json
AN 1.228	anguttara-nikaya	theravada/tipitaka/translations/en/suttacentral/sujato/sutta/an/an1/an1.228.txt		Bhikkhu Sujato translation (CC0-1.0)	https://suttacentral.net/an1.228/en/sujato	CC0-1.0	3bc8665e0e28e70518eba94304a2fafcab80f933	an/an1/an1.219-234_translation-en-sujato.json
